user_id,date,exercise_name,sets,reps,weight,target_reps,target_weight,RPE,experience_level,goal,session_number,days_since_last,volume,primary_muscle,equipment,is_compound,difficulty
59,2025-05-25,Around The Worlds,4,10,65.34,11,68.28,9.2,intermediate,muscle_gain,35,3,2613.500393955388,chest,dumbbells,True,intermediate
59,2025-05-25,Wide-Grip Rear Pull-Up,4,8,0.0,9,0.0,9.7,intermediate,muscle_gain,35,3,0.0,back,bodyweight,True,intermediate
59,2025-05-25,Calf Raise On A Dumbbell,3,9,36.47,10,40.46,8.9,intermediate,muscle_gain,35,3,984.6951392434079,legs,dumbbells,False,intermediate
59,2025-05-25,Dumbbell One-Arm Shoulder Press,4,8,44.15,8,40.27,7.7,intermediate,muscle_gain,35,3,1412.9569767820055,shoulders,dumbbells,True,intermediate
59,2025-05-25,Standing Inner-Biceps Curl,3,10,19.64,10,17.98,7.1,intermediate,muscle_gain,35,3,589.2876325256589,biceps,dumbbells,False,intermediate
59,2025-05-25,Kneeling Cable Triceps Extension,3,9,22.38,10,23.12,8.6,intermediate,muscle_gain,35,3,604.310919086381,triceps,cable,False,intermediate
59,2025-05-25,Iron Cross,4,9,47.26,10,48.82,8.7,intermediate,muscle_gain,35,3,1701.3230280674823,shoulders,dumbbells,True,intermediate
59,2025-05-25,Seated Bent-Over Two-Arm Dumbbell Triceps Extension,3,10,15.11,11,16.6,8.0,intermediate,muscle_gain,35,3,453.20069263015205,triceps,dumbbells,False,intermediate
59,2025-05-28,Straight-Arm Dumbbell Pullover,4,9,63.37,9,59.56,8.3,intermediate,muscle_gain,36,3,2281.274128586519,chest,dumbbells,True,intermediate
59,2025-05-28,Crossover Reverse Lunge,4,12,0.0,12,0.0,7.8,intermediate,muscle_gain,36,3,0.0,back,bodyweight,True,intermediate
59,2025-05-28,Natural Glute Ham Raise,4,8,0.0,9,0.0,9.5,intermediate,muscle_gain,36,3,0.0,legs,bodyweight,True,intermediate
59,2025-05-28,Dumbbell Lying Rear Lateral Raise,3,9,11.38,10,12.55,8.5,intermediate,muscle_gain,36,3,307.2915861108935,shoulders,dumbbells,False,intermediate
59,2025-05-28,Dumbbell Prone Incline Curl,3,10,16.23,10,14.99,7.2,intermediate,muscle_gain,36,3,487.0161614772914,biceps,dumbbells,False,intermediate
59,2025-05-28,Dumbbell One-Arm Triceps Extension,3,7,20.16,8,21.32,9.9,intermediate,muscle_gain,36,3,423.2735307398815,triceps,dumbbells,False,intermediate
59,2025-05-28,Standing One-Arm Cable Curl,3,10,17.1,10,16.6,7.4,intermediate,muscle_gain,36,3,513.0336924353289,biceps,cable,False,intermediate
59,2025-05-28,Seated One-arm Cable Pulley Rows,4,8,71.73,8,68.66,7.8,intermediate,muscle_gain,36,3,2295.2699598880704,back,cable,True,intermediate
59,2025-05-31,Incline Cable Flye,4,10,46.95,11,50.36,9.3,intermediate,muscle_gain,37,3,1877.8930433548455,chest,cable,True,intermediate
59,2025-05-31,Wide-Grip Rear Pull-Up,4,10,0.0,10,0.0,7.3,intermediate,muscle_gain,37,3,0.0,back,bodyweight,True,intermediate
59,2025-05-31,Dumbbell Squat To A Bench,4,7,72.85,8,80.2,10.0,intermediate,muscle_gain,37,3,2039.7565667715962,legs,dumbbells,True,intermediate
59,2025-05-31,Reverse Flyes With External Rotation,3,9,14.92,9,13.99,7.8,intermediate,muscle_gain,37,3,402.94039094737434,shoulders,dumbbells,False,intermediate
59,2025-05-31,Overhead Cable Curl,3,9,16.75,9,15.94,7.4,intermediate,muscle_gain,37,3,452.2120051805784,biceps,cable,False,intermediate
59,2025-05-31,Seated Bent-Over Two-Arm Dumbbell Triceps Extension,3,11,15.87,12,16.95,8.3,intermediate,muscle_gain,37,3,523.5903966712198,triceps,dumbbells,False,intermediate
59,2025-05-31,Frog Sit-Ups,3,9,0.0,9,0.0,7.2,intermediate,muscle_gain,37,3,0.0,core,bodyweight,False,intermediate
59,2025-05-31,Upright Cable Row,4,8,74.61,9,81.17,10.0,intermediate,muscle_gain,37,3,2387.4774870278866,back,cable,True,intermediate
59,2025-06-03,Around The Worlds,4,10,66.42,11,68.28,8.4,intermediate,muscle_gain,38,3,2656.7593824794376,chest,dumbbells,True,intermediate
59,2025-06-03,Hyperextensions With No Hyperextension Bench,4,7,0.0,8,0.0,9.5,intermediate,muscle_gain,38,3,0.0,back,bodyweight,True,intermediate
59,2025-06-03,World's Greatest Stretch,4,8,0.0,8,0.0,8.1,intermediate,muscle_gain,38,3,0.0,legs,bodyweight,True,intermediate
59,2025-06-03,Lying One-Arm Lateral Raise,3,10,17.96,10,17.03,8.0,intermediate,muscle_gain,38,3,538.7237355584738,shoulders,dumbbells,False,intermediate
59,2025-06-03,Standing Dumbbell Reverse Curl,4,11,32.87,11,31.44,8.3,intermediate,muscle_gain,38,3,1446.4195128653093,biceps,dumbbells,True,intermediate
59,2025-06-03,Tate Press,4,7,33.6,8,34.59,10.0,intermediate,muscle_gain,38,3,940.879309483957,triceps,dumbbells,True,intermediate
59,2025-06-03,Push-Ups - Close Triceps Position,4,8,0.0,8,0.0,8.3,intermediate,muscle_gain,38,3,0.0,triceps,bodyweight,True,intermediate
59,2025-06-03,Gorilla Chin/Crunch,4,7,0.0,8,0.0,9.4,intermediate,muscle_gain,38,3,0.0,core,bodyweight,True,intermediate
59,2025-06-06,Around The Worlds,4,10,64.75,11,68.28,9.1,intermediate,muscle_gain,39,3,2589.888370511876,chest,dumbbells,True,intermediate
59,2025-06-06,Pelvic Tilt Into Bridge,3,9,0.0,9,0.0,7.7,intermediate,muscle_gain,39,3,0.0,back,bodyweight,False,intermediate
59,2025-06-06,Floor Glute-Ham Raise,4,9,0.0,9,0.0,7.7,intermediate,muscle_gain,39,3,0.0,legs,bodyweight,True,intermediate
59,2025-06-06,Standing Dumbbell Straight-Arm Front Delt Raise Above Head,3,9,14.42,9,14.26,7.1,intermediate,muscle_gain,39,3,389.34279084943967,shoulders,dumbbells,False,intermediate
59,2025-06-06,High Cable Curls,3,11,15.33,11,14.34,7.7,intermediate,muscle_gain,39,3,505.81011844844784,biceps,cable,False,intermediate
59,2025-06-06,Dumbbell One-Arm Triceps Extension,3,7,20.02,8,21.32,9.2,intermediate,muscle_gain,39,3,420.3356992359172,triceps,dumbbells,False,intermediate
59,2025-06-06,Split Squats,4,8,0.0,8,0.0,7.5,intermediate,muscle_gain,39,3,0.0,legs,bodyweight,True,intermediate
59,2025-06-06,Clock Push-Up,4,10,0.0,10,0.0,8.1,intermediate,muscle_gain,39,3,0.0,chest,bodyweight,True,intermediate
59,2025-06-09,Bent-Arm Dumbbell Pullover,4,12,50.62,13,51.64,8.9,intermediate,muscle_gain,40,3,2429.9293797190417,chest,dumbbells,True,intermediate
59,2025-06-09,Upright Cable Row,4,8,80.28,9,81.17,9.7,intermediate,muscle_gain,40,3,2568.940648787269,back,cable,True,intermediate
59,2025-06-09,One-Legged Cable Kickback,4,7,77.96,8,79.37,10.0,intermediate,muscle_gain,40,3,2182.9146651295705,legs,cable,True,intermediate
59,2025-06-09,Dumbbell Lying Rear Lateral Raise,3,10,12.77,10,12.55,7.7,intermediate,muscle_gain,40,3,382.96183783531706,shoulders,dumbbells,False,intermediate
59,2025-06-09,Lying Cable Curl,3,8,16.72,8,15.38,7.9,intermediate,muscle_gain,40,3,401.3985517375007,biceps,cable,False,intermediate
59,2025-06-09,Kneeling Cable Triceps Extension,3,10,22.39,11,23.12,8.2,intermediate,muscle_gain,40,3,671.7843952019293,triceps,cable,False,intermediate
59,2025-06-09,Russian Twist,4,9,0.0,9,0.0,8.0,intermediate,muscle_gain,40,3,0.0,core,bodyweight,True,intermediate
59,2025-06-09,Calf Raise On A Dumbbell,3,9,36.93,10,40.46,8.7,intermediate,muscle_gain,40,3,997.0371153093809,legs,dumbbells,False,intermediate
60,2025-02-12,Isometric Chest Squeezes,3,16,0.0,15,0.0,7.5,beginner,fat_loss,1,0,0.0,chest,bodyweight,True,beginner
60,2025-02-12,Inverted Row,3,14,0.0,15,0.0,9.0,beginner,fat_loss,1,0,0.0,back,bodyweight,True,beginner
60,2025-02-12,Standing Hip Flexors,3,16,0.0,15,0.0,7.5,beginner,fat_loss,1,0,0.0,legs,bodyweight,False,beginner
60,2025-02-12,Shoulder Raise,3,16,0.0,15,0.0,7.9,beginner,fat_loss,1,0,0.0,shoulders,bodyweight,True,beginner
60,2025-02-12,Seated Leg Tucks,3,14,0.0,15,0.0,8.0,beginner,fat_loss,1,0,0.0,core,bodyweight,False,beginner
60,2025-02-12,Side Wrist Pull,3,15,0.0,15,0.0,7.4,beginner,fat_loss,1,0,0.0,shoulders,bodyweight,True,beginner
60,2025-02-15,Elbows Back,3,17,0.0,16,0.0,8.2,beginner,fat_loss,2,3,0.0,chest,bodyweight,True,beginner
60,2025-02-15,Standing Pelvic Tilt,3,15,0.0,15,0.0,8.2,beginner,fat_loss,2,3,0.0,back,bodyweight,True,beginner
60,2025-02-15,Upper Back-Leg Grab,3,13,0.0,15,0.0,9.9,beginner,fat_loss,2,3,0.0,legs,bodyweight,True,beginner
60,2025-02-15,Kneeling Arm Drill,3,15,0.0,16,0.0,8.8,beginner,fat_loss,2,3,0.0,shoulders,bodyweight,True,beginner
60,2025-02-15,Single Leg Butt Kick,3,14,0.0,15,0.0,9.1,beginner,fat_loss,2,3,0.0,legs,bodyweight,True,beginner
60,2025-02-15,Standing Soleus And Achilles Stretch,3,16,0.0,16,0.0,7.7,beginner,fat_loss,2,3,0.0,legs,bodyweight,False,beginner
60,2025-02-18,Push Up to Side Plank,3,14,0.0,15,0.0,8.8,beginner,fat_loss,3,3,0.0,chest,bodyweight,True,beginner
60,2025-02-18,Chin-Up,3,16,0.0,15,0.0,7.4,beginner,fat_loss,3,3,0.0,back,bodyweight,True,beginner
60,2025-02-18,Looking At Ceiling,3,16,0.0,15,0.0,7.4,beginner,fat_loss,3,3,0.0,legs,bodyweight,False,beginner
60,2025-02-18,Upward Stretch,3,15,0.0,15,0.0,8.2,beginner,fat_loss,3,3,0.0,shoulders,bodyweight,True,beginner
60,2025-02-18,Bench Dips,3,14,0.0,15,0.0,8.5,beginner,fat_loss,3,3,0.0,triceps,bodyweight,True,beginner
60,2025-02-18,Crunches,3,16,0.0,15,0.0,7.8,beginner,fat_loss,3,3,0.0,core,bodyweight,False,beginner
60,2025-02-21,Isometric Chest Squeezes,3,17,0.0,16,0.0,7.7,beginner,fat_loss,4,3,0.0,chest,bodyweight,True,beginner
60,2025-02-21,Superman,3,16,0.0,15,0.0,8.0,beginner,fat_loss,4,3,0.0,back,bodyweight,True,beginner
60,2025-02-21,The Straddle,3,13,0.0,15,0.0,9.9,beginner,fat_loss,4,3,0.0,legs,bodyweight,True,beginner
60,2025-02-21,Elbow Circles,3,14,0.0,15,0.0,8.6,beginner,fat_loss,4,3,0.0,shoulders,bodyweight,True,beginner
60,2025-02-21,Side Bridge,3,15,0.0,15,0.0,7.4,beginner,fat_loss,4,3,0.0,core,bodyweight,True,beginner
60,2025-02-21,3/4 Sit-Up,3,15,0.0,15,0.0,7.1,beginner,fat_loss,4,3,0.0,core,bodyweight,False,beginner
60,2025-02-24,Incline Push-Up Wide,3,15,0.0,16,0.0,9.2,beginner,fat_loss,5,3,0.0,chest,bodyweight,True,beginner
60,2025-02-24,Chin-Up,3,15,0.0,16,0.0,9.1,beginner,fat_loss,5,3,0.0,back,bodyweight,True,beginner
60,2025-02-24,Standing Toe Touches,3,15,0.0,15,0.0,8.0,beginner,fat_loss,5,3,0.0,legs,bodyweight,True,beginner
60,2025-02-24,Kneeling Arm Drill,3,14,0.0,16,0.0,9.7,beginner,fat_loss,5,3,0.0,shoulders,bodyweight,True,beginner
60,2025-02-24,Ankle On The Knee,3,15,0.0,15,0.0,7.7,beginner,fat_loss,5,3,0.0,legs,bodyweight,False,beginner
60,2025-02-24,Seated Overhead Stretch,3,14,0.0,15,0.0,8.4,beginner,fat_loss,5,3,0.0,core,bodyweight,False,beginner
60,2025-02-27,Pushups,3,14,0.0,16,0.0,9.6,beginner,fat_loss,6,3,0.0,chest,bodyweight,True,beginner
60,2025-02-27,Pullups,3,15,0.0,16,0.0,8.8,beginner,fat_loss,6,3,0.0,back,bodyweight,True,beginner
60,2025-02-27,Fast Skipping,3,14,0.0,15,0.0,8.6,beginner,fat_loss,6,3,0.0,legs,bodyweight,True,beginner
60,2025-02-27,Upward Stretch,3,15,0.0,15,0.0,7.6,beginner,fat_loss,6,3,0.0,shoulders,bodyweight,True,beginner
60,2025-02-27,Wind Sprints,3,14,0.0,15,0.0,8.8,beginner,fat_loss,6,3,0.0,core,bodyweight,False,beginner
60,2025-02-27,Dead Bug,3,15,0.0,15,0.0,7.3,beginner,fat_loss,6,3,0.0,core,bodyweight,False,beginner
60,2025-03-02,Pushups (Close and Wide Hand Positions),3,13,0.0,15,0.0,9.6,beginner,fat_loss,7,3,0.0,chest,bodyweight,True,beginner
60,2025-03-02,Hug Knees To Chest,3,13,0.0,15,0.0,10.0,beginner,fat_loss,7,3,0.0,back,bodyweight,True,beginner
60,2025-03-02,The Straddle,3,13,0.0,15,0.0,9.4,beginner,fat_loss,7,3,0.0,legs,bodyweight,True,beginner
60,2025-03-02,Elbow Circles,3,15,0.0,15,0.0,7.4,beginner,fat_loss,7,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-02,Spider Crawl,3,14,0.0,15,0.0,9.0,beginner,fat_loss,7,3,0.0,core,bodyweight,True,beginner
60,2025-03-02,Side Leg Raises,3,16,0.0,15,0.0,7.8,beginner,fat_loss,7,3,0.0,adductors,bodyweight,False,beginner
60,2025-03-05,Push-Ups With Feet Elevated,3,15,0.0,15,0.0,7.6,beginner,fat_loss,8,3,0.0,chest,bodyweight,True,beginner
60,2025-03-05,One Arm Against Wall,3,14,0.0,16,0.0,9.7,beginner,fat_loss,8,3,0.0,back,bodyweight,False,beginner
60,2025-03-05,Runner's Stretch,3,15,0.0,15,0.0,8.1,beginner,fat_loss,8,3,0.0,legs,bodyweight,True,beginner
60,2025-03-05,Shoulder Raise,3,14,0.0,15,0.0,9.1,beginner,fat_loss,8,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-05,Standing Lateral Stretch,3,16,0.0,15,0.0,7.7,beginner,fat_loss,8,3,0.0,core,bodyweight,False,beginner
60,2025-03-05,Inverted Row,3,15,0.0,15,0.0,7.5,beginner,fat_loss,8,3,0.0,back,bodyweight,True,beginner
60,2025-03-08,Decline Push-Up,3,15,0.0,15,0.0,8.1,beginner,fat_loss,9,3,0.0,chest,bodyweight,True,beginner
60,2025-03-08,V-Bar Pullup,3,13,0.0,15,0.0,9.4,beginner,fat_loss,9,3,0.0,back,bodyweight,True,beginner
60,2025-03-08,Knee Tuck Jump,3,16,0.0,16,0.0,7.5,beginner,fat_loss,9,3,0.0,legs,bodyweight,True,beginner
60,2025-03-08,Arm Circles,3,14,0.0,15,0.0,8.9,beginner,fat_loss,9,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-08,Lateral Bound,3,17,0.0,16,0.0,8.0,beginner,fat_loss,9,3,0.0,adductors,bodyweight,True,beginner
60,2025-03-08,Pushups,3,14,0.0,16,0.0,9.6,beginner,fat_loss,9,3,0.0,chest,bodyweight,True,beginner
60,2025-03-11,Decline Push-Up,3,16,0.0,15,0.0,8.3,beginner,fat_loss,10,3,0.0,chest,bodyweight,True,beginner
60,2025-03-11,Upper Back Stretch,3,14,0.0,15,0.0,8.7,beginner,fat_loss,10,3,0.0,back,bodyweight,True,beginner
60,2025-03-11,Bodyweight Squat,3,16,0.0,15,0.0,8.1,beginner,fat_loss,10,3,0.0,legs,bodyweight,True,beginner
60,2025-03-11,Shoulder Circles,3,14,0.0,15,0.0,8.4,beginner,fat_loss,10,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-11,Lower Back Curl,3,15,0.0,15,0.0,8.0,beginner,fat_loss,10,3,0.0,core,bodyweight,False,beginner
60,2025-03-11,Janda Sit-Up,3,16,0.0,16,0.0,7.2,beginner,fat_loss,10,3,0.0,core,bodyweight,False,beginner
60,2025-03-14,Elbows Back,3,15,0.0,17,0.0,9.7,beginner,fat_loss,11,3,0.0,chest,bodyweight,True,beginner
60,2025-03-14,Standing Pelvic Tilt,3,15,0.0,15,0.0,8.2,beginner,fat_loss,11,3,0.0,back,bodyweight,True,beginner
60,2025-03-14,Leg Lift,3,16,0.0,16,0.0,8.0,beginner,fat_loss,11,3,0.0,legs,bodyweight,True,beginner
60,2025-03-14,Kneeling Arm Drill,3,16,0.0,16,0.0,8.1,beginner,fat_loss,11,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-14,Seated Calf Stretch,3,13,0.0,15,0.0,9.8,beginner,fat_loss,11,3,0.0,legs,bodyweight,True,beginner
60,2025-03-14,Side Neck Stretch,3,16,0.0,16,0.0,7.2,beginner,fat_loss,11,3,0.0,neck,bodyweight,False,beginner
60,2025-03-17,Push-Up Wide,3,14,0.0,15,0.0,9.1,beginner,fat_loss,12,3,0.0,chest,bodyweight,True,beginner
60,2025-03-17,Hug Knees To Chest,3,15,0.0,15,0.0,7.6,beginner,fat_loss,12,3,0.0,back,bodyweight,True,beginner
60,2025-03-17,Seated Calf Stretch,3,14,0.0,15,0.0,8.4,beginner,fat_loss,12,3,0.0,legs,bodyweight,True,beginner
60,2025-03-17,Shoulder Circles,3,13,0.0,15,0.0,10.0,beginner,fat_loss,12,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-17,Seated Floor Hamstring Stretch,3,13,0.0,15,0.0,9.5,beginner,fat_loss,12,3,0.0,legs,bodyweight,True,beginner
60,2025-03-17,Front Leg Raises,3,13,0.0,15,0.0,9.5,beginner,fat_loss,12,3,0.0,legs,bodyweight,False,beginner
60,2025-03-20,Push-Ups With Feet Elevated,3,15,0.0,16,0.0,8.9,beginner,fat_loss,13,3,0.0,chest,bodyweight,True,beginner
60,2025-03-20,Dancer's Stretch,3,13,0.0,15,0.0,9.8,beginner,fat_loss,13,3,0.0,back,bodyweight,True,beginner
60,2025-03-20,Side Standing Long Jump,3,15,0.0,15,0.0,8.2,beginner,fat_loss,13,3,0.0,legs,bodyweight,True,beginner
60,2025-03-20,Side Wrist Pull,3,16,0.0,15,0.0,8.1,beginner,fat_loss,13,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-20,Cocoons,3,16,0.0,16,0.0,7.5,beginner,fat_loss,13,3,0.0,core,bodyweight,False,beginner
60,2025-03-20,Standing Pelvic Tilt,3,15,0.0,15,0.0,7.7,beginner,fat_loss,13,3,0.0,back,bodyweight,True,beginner
60,2025-03-23,Pushups,3,16,0.0,16,0.0,8.0,beginner,fat_loss,14,3,0.0,chest,bodyweight,True,beginner
60,2025-03-23,Child's Pose,3,16,0.0,15,0.0,7.9,beginner,fat_loss,14,3,0.0,back,bodyweight,True,beginner
60,2025-03-23,90/90 Hamstring,3,15,0.0,15,0.0,8.2,beginner,fat_loss,14,3,0.0,legs,bodyweight,True,beginner
60,2025-03-23,Shoulder Stretch,3,14,0.0,16,0.0,9.4,beginner,fat_loss,14,3,0.0,shoulders,bodyweight,False,beginner
60,2025-03-23,Body Tricep Press,3,15,0.0,15,0.0,7.5,beginner,fat_loss,14,3,0.0,triceps,bodyweight,True,beginner
60,2025-03-23,Incline Push-Up,3,16,0.0,15,0.0,8.1,beginner,fat_loss,14,3,0.0,chest,bodyweight,True,beginner
60,2025-03-26,Incline Push-Up Reverse Grip,3,14,0.0,15,0.0,9.2,beginner,fat_loss,15,3,0.0,chest,bodyweight,True,beginner
60,2025-03-26,Side-Lying Floor Stretch,3,13,0.0,15,0.0,9.6,beginner,fat_loss,15,3,0.0,back,bodyweight,False,beginner
60,2025-03-26,Leg-Up Hamstring Stretch,3,14,0.0,15,0.0,8.6,beginner,fat_loss,15,3,0.0,legs,bodyweight,False,beginner
60,2025-03-26,Arm Circles,3,13,0.0,15,0.0,10.0,beginner,fat_loss,15,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-26,Pushups,3,17,0.0,16,0.0,7.6,beginner,fat_loss,15,3,0.0,chest,bodyweight,True,beginner
60,2025-03-26,Spider Crawl,3,16,0.0,16,0.0,8.2,beginner,fat_loss,15,3,0.0,core,bodyweight,True,beginner
60,2025-03-29,Incline Push-Up Reverse Grip,3,15,0.0,16,0.0,8.4,beginner,fat_loss,16,3,0.0,chest,bodyweight,True,beginner
60,2025-03-29,Hug Knees To Chest,3,17,0.0,16,0.0,7.6,beginner,fat_loss,16,3,0.0,back,bodyweight,True,beginner
60,2025-03-29,Leg Lift,3,18,0.0,17,0.0,7.8,beginner,fat_loss,16,3,0.0,legs,bodyweight,True,beginner
60,2025-03-29,Side Wrist Pull,3,17,0.0,16,0.0,8.0,beginner,fat_loss,16,3,0.0,shoulders,bodyweight,True,beginner
60,2025-03-29,Crunch - Hands Overhead,3,13,0.0,15,0.0,9.3,beginner,fat_loss,16,3,0.0,core,bodyweight,False,beginner
60,2025-03-29,Calf Stretch Hands Against Wall,3,15,0.0,15,0.0,7.3,beginner,fat_loss,16,3,0.0,legs,bodyweight,False,beginner
60,2025-04-01,Push-Up Wide,3,15,0.0,15,0.0,8.2,beginner,fat_loss,17,3,0.0,chest,bodyweight,True,beginner
60,2025-04-01,V-Bar Pullup,3,16,0.0,16,0.0,8.1,beginner,fat_loss,17,3,0.0,back,bodyweight,True,beginner
60,2025-04-01,One Knee To Chest,3,16,0.0,16,0.0,7.4,beginner,fat_loss,17,3,0.0,legs,bodyweight,True,beginner
60,2025-04-01,Side Wrist Pull,3,18,0.0,17,0.0,8.0,beginner,fat_loss,17,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-01,Upward Stretch,3,13,0.0,15,0.0,9.5,beginner,fat_loss,17,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-01,Single Leg Butt Kick,3,13,0.0,15,0.0,10.0,beginner,fat_loss,17,3,0.0,legs,bodyweight,True,beginner
60,2025-04-04,Incline Push-Up Reverse Grip,3,15,0.0,16,0.0,9.1,beginner,fat_loss,18,3,0.0,chest,bodyweight,True,beginner
60,2025-04-04,Cat Stretch,3,15,0.0,15,0.0,7.7,beginner,fat_loss,18,3,0.0,back,bodyweight,True,beginner
60,2025-04-04,Front Leg Raises,3,16,0.0,16,0.0,7.4,beginner,fat_loss,18,3,0.0,legs,bodyweight,False,beginner
60,2025-04-04,Side Wrist Pull,3,16,0.0,17,0.0,8.7,beginner,fat_loss,18,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-04,Side Leg Raises,3,15,0.0,16,0.0,8.1,beginner,fat_loss,18,3,0.0,adductors,bodyweight,False,beginner
60,2025-04-04,Isometric Neck Exercise - Front And Back,3,15,0.0,15,0.0,7.6,beginner,fat_loss,18,3,0.0,neck,bodyweight,False,beginner
60,2025-04-07,Plyo Push-up,3,16,0.0,15,0.0,7.7,beginner,fat_loss,19,3,0.0,chest,bodyweight,True,beginner
60,2025-04-07,Cat Stretch,3,13,0.0,15,0.0,9.9,beginner,fat_loss,19,3,0.0,back,bodyweight,True,beginner
60,2025-04-07,Hamstring Stretch,3,16,0.0,15,0.0,7.3,beginner,fat_loss,19,3,0.0,legs,bodyweight,False,beginner
60,2025-04-07,Shoulder Raise,3,15,0.0,15,0.0,8.0,beginner,fat_loss,19,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-07,Toe Touchers,3,13,0.0,15,0.0,9.3,beginner,fat_loss,19,3,0.0,core,bodyweight,False,beginner
60,2025-04-07,Chair Lower Back Stretch,3,16,0.0,15,0.0,8.1,beginner,fat_loss,19,3,0.0,back,bodyweight,True,beginner
60,2025-04-10,Decline Push-Up,3,16,0.0,16,0.0,7.8,beginner,fat_loss,20,3,0.0,chest,bodyweight,True,beginner
60,2025-04-10,Upper Back Stretch,3,13,0.0,15,0.0,9.6,beginner,fat_loss,20,3,0.0,back,bodyweight,True,beginner
60,2025-04-10,One Knee To Chest,3,16,0.0,16,0.0,7.8,beginner,fat_loss,20,3,0.0,legs,bodyweight,True,beginner
60,2025-04-10,Upward Stretch,3,16,0.0,15,0.0,7.5,beginner,fat_loss,20,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-10,Bottoms Up,3,13,0.0,15,0.0,9.3,beginner,fat_loss,20,3,0.0,core,bodyweight,False,beginner
60,2025-04-10,Elbows Back,3,18,0.0,17,0.0,7.4,beginner,fat_loss,20,3,0.0,chest,bodyweight,True,beginner
60,2025-04-13,Dynamic Chest Stretch,3,16,0.0,15,0.0,8.1,beginner,fat_loss,21,3,0.0,chest,bodyweight,True,beginner
60,2025-04-13,Dancer's Stretch,3,14,0.0,15,0.0,9.2,beginner,fat_loss,21,3,0.0,back,bodyweight,True,beginner
60,2025-04-13,The Straddle,3,15,0.0,15,0.0,7.9,beginner,fat_loss,21,3,0.0,legs,bodyweight,True,beginner
60,2025-04-13,Upward Stretch,3,15,0.0,15,0.0,8.2,beginner,fat_loss,21,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-13,Sit-Up,3,15,0.0,15,0.0,7.1,beginner,fat_loss,21,3,0.0,core,bodyweight,False,beginner
60,2025-04-13,Butt-Ups,3,14,0.0,15,0.0,8.1,beginner,fat_loss,21,3,0.0,core,bodyweight,False,beginner
60,2025-04-16,Decline Push-Up,3,15,0.0,16,0.0,8.6,beginner,fat_loss,22,3,0.0,chest,bodyweight,True,beginner
60,2025-04-16,Inverted Row,3,14,0.0,15,0.0,8.5,beginner,fat_loss,22,3,0.0,back,bodyweight,True,beginner
60,2025-04-16,Side Standing Long Jump,3,13,0.0,15,0.0,10.0,beginner,fat_loss,22,3,0.0,legs,bodyweight,True,beginner
60,2025-04-16,Shoulder Circles,3,16,0.0,16,0.0,8.1,beginner,fat_loss,22,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-16,Tuck Crunch,3,13,0.0,15,0.0,9.6,beginner,fat_loss,22,3,0.0,core,bodyweight,False,beginner
60,2025-04-16,Incline Push-Up Close-Grip,3,16,0.0,15,0.0,8.1,beginner,fat_loss,22,3,0.0,triceps,bodyweight,True,beginner
60,2025-04-19,Decline Push-Up,3,16,0.0,16,0.0,7.6,beginner,fat_loss,23,3,0.0,chest,bodyweight,True,beginner
60,2025-04-19,V-Bar Pullup,3,15,0.0,16,0.0,8.6,beginner,fat_loss,23,3,0.0,back,bodyweight,True,beginner
60,2025-04-19,Star Jump,3,14,0.0,15,0.0,9.1,beginner,fat_loss,23,3,0.0,legs,bodyweight,True,beginner
60,2025-04-19,Arm Circles,3,15,0.0,15,0.0,8.3,beginner,fat_loss,23,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-19,Standing Towel Triceps Extension,3,16,0.0,15,0.0,7.8,beginner,fat_loss,23,3,0.0,triceps,bodyweight,False,beginner
60,2025-04-19,Push-Up Wide,3,14,0.0,15,0.0,8.4,beginner,fat_loss,23,3,0.0,chest,bodyweight,True,beginner
60,2025-04-22,Incline Push-Up Reverse Grip,3,14,0.0,16,0.0,9.5,beginner,fat_loss,24,3,0.0,chest,bodyweight,True,beginner
60,2025-04-22,Scapular Pull-Up,3,13,0.0,15,0.0,10.0,beginner,fat_loss,24,3,0.0,back,bodyweight,True,beginner
60,2025-04-22,Flutter Kicks,3,16,0.0,16,0.0,8.2,beginner,fat_loss,24,3,0.0,legs,bodyweight,True,beginner
60,2025-04-22,Kneeling Arm Drill,3,14,0.0,16,0.0,9.8,beginner,fat_loss,24,3,0.0,shoulders,bodyweight,True,beginner
60,2025-04-22,Knee Tuck Jump,3,14,0.0,16,0.0,9.9,beginner,fat_loss,24,3,0.0,legs,bodyweight,True,beginner
